# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
125491 2457506.16426 1786 0.0849 -3.4215377125e+05 1.6053649772e+03 -1.6209551713e+03 -1.1812967756e+00 6.7291444505e+00 -2.1370246713e-01 -1.4612047704e+05 1.5075964304e+03 1.3982648108e+03 -3.2346419549e+00 -2.0202851068e+00 -5.1300770664e-01
125492 2457506.18472 3449 0.0941 -3.4202514530e+05 1.6038983103e+03 -1.6257656070e+03 -1.1778222030e+00 6.7435741612e+00 -2.2754340610e-01 -1.4526567836e+05 1.5014595464e+03 1.4007971467e+03 -3.2235819755e+00 -2.0286537724e+00 -5.0870686401e-01
125493 2457506.20516 3434 0.0858 -3.4303322311e+05 1.6113056755e+03 -1.6259554909e+03 -1.1914051685e+00 6.7447028522e+00 -2.2566048963e-01 -1.4442104631e+05 1.4951114019e+03 1.3996441357e+03 -3.2117481640e+00 -2.0261254832e+00 -5.1695636221e-01
125494 2457506.22559 3171 0.0865 -3.4221704836e+05 1.6050950557e+03 -1.6278078427e+03 -1.1795812083e+00 6.7519028356e+00 -2.2409374675e-01 -1.4451463782e+05 1.4956480830e+03 1.3980755448e+03 -3.2125094759e+00 -2.0214121240e+00 -5.2216172025e-01
125495 2457506.24603 3106 0.0856 -3.4179967536e+05 1.6017137029e+03 -1.6307018224e+03 -1.1728311020e+00 6.7617074135e+00 -2.2850127975e-01 -1.4404468150e+05 1.4922484064e+03 1.3986307070e+03 -3.2064692910e+00 -2.0254836617e+00 -5.3183846034e-01
125496 2457506.26646 3183 0.0841 -3.4238040371e+05 1.6065119721e+03 -1.6257623710e+03 -1.1826883605e+00 6.7423053869e+00 -2.3448217093e-01 -1.4425567636e+05 1.4940826535e+03 1.4011777758e+03 -3.2101834413e+00 -2.0313809736e+00 -5.1492237944e-01
125497 2457506.28688 3179 0.0856 -3.4278137526e+05 1.6096848812e+03 -1.6237107783e+03 -1.1889697442e+00 6.7340640506e+00 -2.3797451333e-01 -1.4432392385e+05 1.4947376003e+03 1.4025409972e+03 -3.2115958981e+00 -2.0349679581e+00 -5.0797368108e-01
125498 2457506.30733 3410 0.0842 -3.4295117358e+05 1.6109189231e+03 -1.6239701838e+03 -1.1911807711e+00 6.7355891603e+00 -2.3542740959e-01 -1.4420741935e+05 1.4940068379e+03 1.4037232815e+03 -3.2104473160e+00 -2.0385790838e+00 -5.0429330832e-01
125499 2457506.32777 3424 0.0860 -3.4216966408e+05 1.6053333641e+03 -1.6223051381e+03 -1.1812323078e+00 6.7290068584e+00 -2.3780627033e-01 -1.4383250163e+05 1.4909925623e+03 1.4012059954e+03 -3.2045185366e+00 -2.0309814262e+00 -5.1231604603e-01
125500 2457506.34821 3155 0.0858 -3.4182980978e+05 1.6026728068e+03 -1.6238438534e+03 -1.1760467706e+00 6.7345803929e+00 -2.3847274937e-01 -1.4331830194e+05 1.4869486633e+03 1.3986997435e+03 -3.1966913979e+00 -2.0235302819e+00 -5.2094390973e-01
125501 2457506.36864 2907 0.0866 -3.4285594413e+05 1.6103167483e+03 -1.6232189883e+03 -1.1903025683e+00 6.7318365557e+00 -2.4079006031e-01 -1.4442837595e+05 1.4949897328e+03 1.3971280391e+03 -3.2112352209e+00 -2.0174852281e+00 -5.1975786186e-01
125502 2457506.38908 2425 0.0869 -3.4223173875e+05 1.6057201060e+03 -1.6231309351e+03 -1.1818330159e+00 6.7316267064e+00 -2.4047085595e-01 -1.4439200288e+05 1.4944247092e+03 1.3941255291e+03 -3.2098277759e+00 -2.0099081152e+00 -5.3656733572e-01
125503 2457506.40946 73 0.2705 -3.3765374763e+05 1.5171917620e+03 -2.1583170445e+03 -8.8709785040e-01 9.3028816213e+00 2.6843532848e+00 -1.5133104575e+05 1.5243415772e+03 1.1904343226e+03 -3.1939515822e+00 -6.3967560789e-01 2.4723318843e+00
125504 2457506.42995 3447 0.0961 -3.4203170631e+05 1.6039155972e+03 -1.6260717225e+03 -1.1778117277e+00 6.7444255230e+00 -2.2880298336e-01 -1.4545970939e+05 1.5028931543e+03 1.4008530073e+03 -3.2262383747e+00 -2.0290236477e+00 -5.0951775615e-01
125505 2457506.45036 2651 0.0852 -3.4222260243e+05 1.6058274174e+03 -1.6211688469e+03 -1.1821914957e+00 6.7277435709e+00 -2.2220537587e-01 -1.4697103228e+05 1.5142448887e+03 1.4028892042e+03 -3.2474693087e+00 -2.0350203454e+00 -5.0220060270e-01
125506 2457506.47082 3443 0.0867 -3.4293642082e+05 1.6104527312e+03 -1.6272987575e+03 -1.1895810782e+00 6.7495526650e+00 -2.2623770048e-01 -1.4418442687e+05 1.4934128847e+03 1.4000613670e+03 -3.2087361759e+00 -2.0283160103e+00 -5.2009630738e-01
125507 2457506.49125 3186 0.0858 -3.4239988777e+05 1.6063434149e+03 -1.6287585425e+03 -1.1816155251e+00 6.7569970199e+00 -2.1654318851e-01 -1.4441742747e+05 1.4949841999e+03 1.3985146685e+03 -3.2113493252e+00 -2.0223556343e+00 -5.1879620659e-01
125508 2457506.51169 3414 0.0844 -3.4215384965e+05 1.6046131679e+03 -1.6279559196e+03 -1.1787506930e+00 6.7507193445e+00 -2.3282369357e-01 -1.4424481646e+05 1.4940460043e+03 1.4016785906e+03 -3.2102408510e+00 -2.0341012493e+00 -5.1917336869e-01
125509 2457506.53213 3415 0.0844 -3.4227478203e+05 1.6056246871e+03 -1.6268352851e+03 -1.1808706249e+00 6.7459040971e+00 -2.3630056031e-01 -1.4432553250e+05 1.4947033975e+03 1.4021705847e+03 -3.2115497613e+00 -2.0355616249e+00 -5.1740400863e-01
125510 2457506.55256 3414 0.0846 -3.4196389112e+05 1.6037243872e+03 -1.6230785108e+03 -1.1780616351e+00 6.7325797807e+00 -2.3401945122e-01 -1.4452995248e+05 1.4966332084e+03 1.4061405331e+03 -3.2157752272e+00 -2.0480554854e+00 -5.0703515520e-01
125511 2457506.57300 3417 0.0849 -3.4208661178e+05 1.6046320465e+03 -1.6231172766e+03 -1.1797897252e+00 6.7317408243e+00 -2.3893137624e-01 -1.4425117535e+05 1.4944243023e+03 1.4046001969e+03 -3.2114178120e+00 -2.0423065152e+00 -5.0662589727e-01
125512 2457506.59343 3154 0.0858 -3.4202851570e+05 1.6041151736e+03 -1.6240209526e+03 -1.1787384289e+00 6.7338040028e+00 -2.4525881543e-01 -1.4364380928e+05 1.4898064765e+03 1.4031847599e+03 -3.2026849854e+00 -2.0377841381e+00 -5.0993166924e-01
125513 2457506.61385 2340 0.0864 -3.4275276267e+05 1.6098161832e+03 -1.6205882629e+03 -1.1897643647e+00 6.7239966417e+00 -2.3168928024e-01 -1.4393219656e+05 1.4912142024e+03 1.3960229233e+03 -3.2040719111e+00 -2.0136393094e+00 -5.2084682632e-01
125514 2457506.63428 854 0.0863 -3.4254887689e+05 1.6093718659e+03 -1.6102952125e+03 -1.1910776251e+00 6.6825057248e+00 -2.4919703454e-01 -1.4851699575e+05 1.5237893205e+03 1.3840903540e+03 -3.2617945597e+00 -1.9684911820e+00 -5.1494945373e-01
125515 2457506.65477 291 0.0914 -3.2966979361e+05 1.4957925179e+03 -1.7930815600e+03 -9.4536306675e-01 7.3953337946e+00 -6.2707909466e-02 -1.2706415404e+05 1.3340736297e+03 1.0739140388e+03 -2.8502278960e+00 -7.5362775115e-01 -1.7358040203e-01
125516 2457506.67517 3426 0.0886 -3.4144198558e+05 1.5991081508e+03 -1.6304304780e+03 -1.1681336193e+00 6.7598245477e+00 -2.3271728537e-01 -1.4429670430e+05 1.4945388037e+03 1.4027504475e+03 -3.2113180117e+00 -2.0373872292e+00 -5.1596027040e-01
125517 2457506.69561 3184 0.0861 -3.4250140992e+05 1.6071942677e+03 -1.6277672123e+03 -1.1835759764e+00 6.7493955075e+00 -2.3572436711e-01 -1.4383290047e+05 1.4908997873e+03 1.4006615322e+03 -3.2041511272e+00 -2.0286299154e+00 -5.1087418641e-01
125518 2457506.71605 3411 0.0840 -3.4227489542e+05 1.6056675989e+03 -1.6264230838e+03 -1.1810275632e+00 6.7443793942e+00 -2.3632718447e-01 -1.4439111361e+05 1.4952582080e+03 1.4028502914e+03 -3.2126947497e+00 -2.0378891979e+00 -5.1652468766e-01
125519 2457506.73648 3416 0.0848 -3.4217091338e+05 1.6051457176e+03 -1.6240921132e+03 -1.1805017831e+00 6.7360524270e+00 -2.3524774924e-01 -1.4445923695e+05 1.4959534594e+03 1.4046341541e+03 -3.2142416369e+00 -2.0427175989e+00 -5.0806719295e-01
125520 2457506.75689 2434 0.0840 -3.4405073408e+05 1.6192829465e+03 -1.6215856511e+03 -1.2069587297e+00 6.7289607959e+00 -2.2511009589e-01 -1.4322240155e+05 1.4864197868e+03 1.4005689079e+03 -3.1959568939e+00 -2.0286930979e+00 -5.1248651964e-01
125521 2457506.77735 3084 0.0846 -3.4113240430e+05 1.5974975007e+03 -1.6241497123e+03 -1.1663046445e+00 6.7384395154e+00 -2.2526038082e-01 -1.4586844956e+05 1.5064281109e+03 1.4052432427e+03 -3.2337225502e+00 -2.0452732987e+00 -5.0939753941e-01
125522 2457506.79777 1568 0.0863 -3.4342717254e+05 1.6148912481e+03 -1.6196018250e+03 -1.1993458167e+00 6.7196325930e+00 -2.3520305578e-01 -1.4405725633e+05 1.4925759875e+03 1.4001962429e+03 -3.2074392140e+00 -2.0298955603e+00 -5.2491256331e-01
125523 2457506.81820 866 0.0915 -3.3720032067e+05 1.5654695713e+03 -1.6540815043e+03 -1.1023024426e+00 6.8365241784e+00 -2.8505531217e-01 -1.5499254045e+05 1.5711885813e+03 1.3801803305e+03 -3.3483871848e+00 -1.9515528233e+00 -5.0366645222e-01
125524 2457506.83864 287 0.0998 -2.8509399128e+05 1.1715704352e+03 -1.7532355395e+03 -3.5577736318e-01 7.2522154523e+00 -3.9008288138e-02 -1.3141658836e+05 1.3185988061e+03 6.0518239684e+02 -2.7307437887e+00 1.0417587232e+00 1.7166171154e-01
125525 2457506.85910 1009 0.0880 -3.4140325668e+05 1.5992796031e+03 -1.6263822018e+03 -1.1690100056e+00 6.7501683026e+00 -2.0902391160e-01 -1.4749658173e+05 1.5169791718e+03 1.3904144849e+03 -3.2504150014e+00 -1.9892011722e+00 -5.0299419150e-01
125526 2457506.87951 851 0.0895 -3.3624166546e+05 1.5622931063e+03 -1.6161365740e+03 -1.1031865454e+00 6.7050243653e+00 -2.4494223922e-01 -1.5135876476e+05 1.5461236535e+03 1.3970375774e+03 -3.3057264097e+00 -2.0204861513e+00 -5.3589073420e-01
125527 2457506.89994 23 0.4134 -3.4953809624e+05 1.5954643216e+03 -2.2478603052e+03 -1.0057252063e+00 9.7956995980e+00 3.4705535906e+00 -3.1157339033e+05 2.7253888540e+03 1.4029461720e+03 -5.4339569978e+00 -1.2332495676e+00 3.3798666110e+00
125529 2457506.94084 3161 0.0854 -3.4128582849e+05 1.5980227146e+03 -1.6297355212e+03 -1.1661824839e+00 6.7586413147e+00 -2.2600303631e-01 -1.4451950735e+05 1.4962482426e+03 1.4034575103e+03 -3.2146046344e+00 -2.0402457257e+00 -5.1720610935e-01
125530 2457506.96127 3438 0.0858 -3.4218386398e+05 1.6047722058e+03 -1.6285501595e+03 -1.1788532616e+00 6.7544006578e+00 -2.2539755979e-01 -1.4447286851e+05 1.4958236397e+03 1.4026821515e+03 -3.2136712985e+00 -2.0373472395e+00 -5.1699374165e-01
125531 2457506.98171 3435 0.0857 -3.4206367131e+05 1.6038970735e+03 -1.6284363197e+03 -1.1772976755e+00 6.7532511027e+00 -2.2904058588e-01 -1.4423955241e+05 1.4939424629e+03 1.4011043340e+03 -3.2099213833e+00 -2.0318070002e+00 -5.1832657702e-01
125532 2457507.00214 3172 0.0847 -3.4245407270e+05 1.6067121192e+03 -1.6290796243e+03 -1.1824932029e+00 6.7532170085e+00 -2.4082285100e-01 -1.4395039096e+05 1.4918471209e+03 1.4013708362e+03 -3.2061017230e+00 -2.0322934247e+00 -5.1586788325e-01
125533 2457507.02258 3417 0.0842 -3.4211934967e+05 1.6045088241e+03 -1.6265236061e+03 -1.1788929621e+00 6.7443039119e+00 -2.3844660870e-01 -1.4439175312e+05 1.4951543150e+03 1.4018198613e+03 -3.2122889657e+00 -2.0338147620e+00 -5.1517938758e-01
125534 2457507.04302 3171 0.0851 -3.4241043812e+05 1.6071165934e+03 -1.6220899448e+03 -1.1845139782e+00 6.7286470869e+00 -2.3528912601e-01 -1.4451545741e+05 1.4963299893e+03 1.4042823932e+03 -3.2149110048e+00 -2.0422937351e+00 -5.1226992086e-01
125535 2457507.06343 3175 0.0850 -3.4282362600e+05 1.6103034190e+03 -1.6207748380e+03 -1.1906383943e+00 6.7239461501e+00 -2.3472348837e-01 -1.4405647241e+05 1.4928859179e+03 1.4036428910e+03 -3.2083316792e+00 -2.0376204614e+00 -5.0113957371e-01
125536 2457507.08389 3199 0.0852 -3.4202509394e+05 1.6042864607e+03 -1.6220586966e+03 -1.1793762084e+00 6.7273703520e+00 -2.4116604392e-01 -1.4435006306e+05 1.4954065882e+03 1.4070134420e+03 -3.2137560951e+00 -2.0523556524e+00 -5.1207247957e-01
125537 2457507.10432 3134 0.0862 -3.4183874662e+05 1.6025869959e+03 -1.6252558036e+03 -1.1755757817e+00 6.7404286908e+00 -2.3530871550e-01 -1.4315443263e+05 1.4858460740e+03 1.3997620958e+03 -3.1948899510e+00 -2.0281444883e+00 -5.2430520796e-01
125538 2457507.12476 3103 0.0845 -3.4207630760e+05 1.6045240144e+03 -1.6235489239e+03 -1.1794761633e+00 6.7343577696e+00 -2.3434324456e-01 -1.4364027431e+05 1.4895843878e+03 1.4012199516e+03 -3.2019950997e+00 -2.0320864447e+00 -5.1731907850e-01
125539 2457507.14517 559 0.0790 -3.4155367778e+05 1.6015877971e+03 -1.6145857948e+03 -1.1754407604e+00 6.7073969901e+00 -2.0494256848e-01 -1.4480351257e+05 1.4978609666e+03 1.3980259109e+03 -3.2163897982e+00 -2.0143663613e+00 -4.8864975860e-01
125540 2457507.16563 3256 0.1096 -3.4126852319e+05 1.5981564472e+03 -1.6273445687e+03 -1.1670024553e+00 6.7481604834e+00 -2.3329425688e-01 -1.4543406566e+05 1.5025818008e+03 1.3997912464e+03 -3.2254755328e+00 -2.0258083260e+00 -5.1288025220e-01
125541 2457507.18606 3131 0.0847 -3.4274890334e+05 1.6092733426e+03 -1.6253146719e+03 -1.1878732539e+00 6.7405389598e+00 -2.3384725192e-01 -1.4632369952e+05 1.5095905955e+03 1.4041718198e+03 -3.2391816939e+00 -2.0411591200e+00 -5.0902682822e-01
125542 2457507.20650 3177 0.0862 -3.4354509278e+05 1.6155550407e+03 -1.6214377981e+03 -1.2001313885e+00 6.7277565105e+00 -2.2670265492e-01 -1.4554286014e+05 1.5037989175e+03 1.4037761405e+03 -3.2284897579e+00 -2.0406067486e+00 -5.1336792956e-01
125543 2457507.22694 3429 0.0858 -3.4339623799e+05 1.6141644619e+03 -1.6242173693e+03 -1.1970431488e+00 6.7376874787e+00 -2.2842598551e-01 -1.4528543562e+05 1.5017523915e+03 1.4022595184e+03 -3.2244466231e+00 -2.0350685999e+00 -5.1359635565e-01
125544 2457507.24737 3411 0.0863 -3.4297740705e+05 1.6108386860e+03 -1.6264748201e+03 -1.1904012627e+00 6.7474041395e+00 -2.2187321434e-01 -1.4451979013e+05 1.4959765935e+03 1.4009715079e+03 -3.2136374197e+00 -2.0318194124e+00 -5.2079912413e-01
125545 2457507.26781 3435 0.0856 -3.4246769279e+05 1.6069841916e+03 -1.6274164494e+03 -1.1831274559e+00 6.7506878197e+00 -2.2295702274e-01 -1.4416598380e+05 1.4932086972e+03 1.3993634443e+03 -3.2082675279e+00 -2.0263863298e+00 -5.2318504041e-01
125546 2457507.28824 3186 0.0860 -3.4232585067e+05 1.6060055757e+03 -1.6267394361e+03 -1.1814209598e+00 6.7486860173e+00 -2.2074302844e-01 -1.4429951965e+05 1.4943661490e+03 1.4009360447e+03 -3.2106594008e+00 -2.0310257861e+00 -5.1761433735e-01
125547 2457507.30868 3169 0.0849 -3.4013834887e+05 1.5897264380e+03 -1.6281852829e+03 -1.1512140797e+00 6.7524984721e+00 -2.2824313039e-01 -1.4602908527e+05 1.5074399929e+03 1.4039916085e+03 -3.2353070480e+00 -2.0414215709e+00 -5.1331084899e-01
125548 2457507.32909 3144 0.0850 -3.4285937091e+05 1.6098869279e+03 -1.6273033608e+03 -1.1886486830e+00 6.7474375418e+00 -2.3719952978e-01 -1.4441473452e+05 1.4954230955e+03 1.4027801945e+03 -3.2129413074e+00 -2.0368674345e+00 -5.1291038214e-01
125549 2457507.34955 3185 0.0847 -3.4216946639e+05 1.6050648783e+03 -1.6247490615e+03 -1.1802189715e+00 6.7385780947e+00 -2.3461904486e-01 -1.4439245912e+05 1.4954359411e+03 1.4044222754e+03 -3.2132649275e+00 -2.0424046880e+00 -5.1038571227e-01
125550 2457507.36998 2932 0.0858 -3.4188030511e+05 1.6031563043e+03 -1.6225826966e+03 -1.1770526644e+00 6.7317336928e+00 -2.2925781091e-01 -1.4419109901e+05 1.4936134372e+03 1.4011237010e+03 -3.2093772163e+00 -2.0320653950e+00 -5.1916427454e-01
125551 2457507.39040 576 0.0892 -3.3752320129e+05 1.5702030986e+03 -1.6306959951e+03 -1.1148728438e+00 6.7599235142e+00 -2.3778008617e-01 -1.4846830518e+05 1.5253735328e+03 1.4029294270e+03 -3.2678746809e+00 -2.0299573443e+00 -4.7720121967e-01
125552 2457507.41086 3199 0.0894 -3.4359563770e+05 1.6157291036e+03 -1.6233273286e+03 -1.2001870079e+00 6.7327776412e+00 -2.3603082059e-01 -1.4592615367e+05 1.5064758575e+03 1.4023921683e+03 -3.2330702806e+00 -2.0340024861e+00 -5.0623554424e-01
125553 2457507.43129 3138 0.0849 -3.4285565009e+05 1.6100802442e+03 -1.6251270492e+03 -1.1894041921e+00 6.7397098392e+00 -2.3452271924e-01 -1.4654301757e+05 1.5112930145e+03 1.4049911356e+03 -3.2424665166e+00 -2.0439739116e+00 -5.0802947511e-01
125557 2457507.51303 3432 0.0858 -3.4219099753e+05 1.6048470717e+03 -1.6283385932e+03 -1.1790332681e+00 6.7536041881e+00 -2.2546518425e-01 -1.4439581927e+05 1.4950791742e+03 1.4009845565e+03 -3.2120157286e+00 -2.0318974825e+00 -5.2090601623e-01
125558 2457507.53347 3209 0.0859 -3.4209656082e+05 1.6042976654e+03 -1.6268876772e+03 -1.1782958905e+00 6.7481447562e+00 -2.2618594787e-01 -1.4436079406e+05 1.4947827374e+03 1.4005592849e+03 -3.2114037802e+00 -2.0304169541e+00 -5.2128399794e-01
125559 2457507.55390 3416 0.0842 -3.4225078318e+05 1.6053813537e+03 -1.6274662154e+03 -1.1802830053e+00 6.7485588845e+00 -2.3466432906e-01 -1.4423351124e+05 1.4939266899e+03 1.4012503312e+03 -3.2099442089e+00 -2.0323068538e+00 -5.1806070554e-01
125560 2457507.57434 2895 0.0851 -3.4121231099e+05 1.5979736563e+03 -1.6250390953e+03 -1.1670815973e+00 6.7396907401e+00 -2.3455697028e-01 -1.4466167815e+05 1.4978312276e+03 1.4083175936e+03 -3.2183569471e+00 -2.0552257295e+00 -5.0293359472e-01
125561 2457507.59478 3388 0.0842 -3.4207891295e+05 1.6046013414e+03 -1.6228280260e+03 -1.1797155221e+00 6.7319567702e+00 -2.3262297381e-01 -1.4462899821e+05 1.4973529095e+03 1.4059979223e+03 -3.2170975248e+00 -2.0478124603e+00 -5.0834929376e-01
125562 2457507.61521 2696 0.0834 -3.4097997472e+05 1.5967300013e+03 -1.6206629341e+03 -1.1655980221e+00 6.7246260480e+00 -2.2967703948e-01 -1.4546063777e+05 1.5031802782e+03 1.4029828304e+03 -3.2272337313e+00 -2.0358334956e+00 -5.0412131143e-01
125563 2457507.63562 324 0.0896 -3.3283675499e+05 1.5332558127e+03 -1.6538701522e+03 -1.0421543327e+00 6.8492060936e+00 -2.1963037566e-01 -1.3988893883e+05 1.4582810366e+03 1.3656220805e+03 -3.1371963581e+00 -1.8936392215e+00 -4.8317245253e-01
125564 2457507.65608 3031 0.0914 -3.4316305893e+05 1.6127792730e+03 -1.6209668664e+03 -1.1949745995e+00 6.7283082369e+00 -2.1533535798e-01 -1.4581767594e+05 1.5054405466e+03 1.4001959045e+03 -3.2308107581e+00 -2.0274961334e+00 -5.1386272436e-01
125565 2457507.67650 2929 0.0853 -3.4372168516e+05 1.6168624298e+03 -1.6213667676e+03 -1.2026631481e+00 6.7253518364e+00 -2.3687509650e-01 -1.4632509319e+05 1.5091610234e+03 1.3999311100e+03 -3.2374974705e+00 -2.0239801777e+00 -5.0171593106e-01
125566 2457507.69695 3411 0.0845 -3.4354872609e+05 1.6154985731e+03 -1.6222161761e+03 -1.1998817185e+00 6.7304687056e+00 -2.2749446122e-01 -1.4547853796e+05 1.5031433012e+03 1.4020282583e+03 -3.2269813297e+00 -2.0348274982e+00 -5.1658076520e-01
125567 2457507.71739 3432 0.0859 -3.4367204821e+05 1.6163464318e+03 -1.6227883142e+03 -1.2013373058e+00 6.7324440486e+00 -2.2831894736e-01 -1.4560506481e+05 1.5041580822e+03 1.4027213666e+03 -3.2290028314e+00 -2.0373787292e+00 -5.1652692973e-01
125568 2457507.73783 3441 0.0861 -3.4265351952e+05 1.6083705360e+03 -1.6272614375e+03 -1.1857439138e+00 6.7495231971e+00 -2.2576134748e-01 -1.4420081446e+05 1.4934935228e+03 1.3996536519e+03 -3.2088145328e+00 -2.0268850063e+00 -5.2043509244e-01
125569 2457507.75826 2942 0.0863 -3.4271226979e+05 1.6087909840e+03 -1.6273749731e+03 -1.1864151464e+00 6.7514666489e+00 -2.1860694900e-01 -1.4458154225e+05 1.4965043247e+03 1.4015099083e+03 -3.2147643850e+00 -2.0342050496e+00 -5.2272592375e-01
125570 2457507.77870 3433 0.0858 -3.4198071479e+05 1.6032654000e+03 -1.6286328152e+03 -1.1760970636e+00 6.7539585414e+00 -2.2915970232e-01 -1.4442982945e+05 1.4954775294e+03 1.4023423136e+03 -3.2130216443e+00 -2.0368902251e+00 -5.2081398623e-01
125571 2457507.79913 3190 0.0839 -3.4187340037e+05 1.6025850694e+03 -1.6275643343e+03 -1.1751593271e+00 6.7478383635e+00 -2.3989823555e-01 -1.4422554121e+05 1.4943234890e+03 1.4056207879e+03 -3.2115723036e+00 -2.0494972514e+00 -5.2316462808e-01
125572 2457507.81957 3386 0.0848 -3.4218894298e+05 1.6052088053e+03 -1.6247602675e+03 -1.1804769064e+00 6.7387621085e+00 -2.3400158625e-01 -1.4458779605e+05 1.4969980649e+03 1.4055770034e+03 -3.2163902878e+00 -2.0470584206e+00 -5.1223670101e-01
125573 2457507.84000 3361 0.0841 -3.4190922659e+05 1.6031332965e+03 -1.6249244941e+03 -1.1765780074e+00 6.7402850443e+00 -2.2980307402e-01 -1.4463197739e+05 1.4974913248e+03 1.4071044127e+03 -3.2176405744e+00 -2.0532986234e+00 -5.1510457610e-01
125574 2457507.86044 2430 0.0830 -3.4151420339e+05 1.6008295497e+03 -1.6190832015e+03 -1.1732774497e+00 6.7221524696e+00 -2.1349056350e-01 -1.4587876986e+05 1.5059585799e+03 1.4000258872e+03 -3.2318258452e+00 -2.0255517705e+00 -5.0706984738e-01
125575 2457507.88085 835 0.0880 -3.4222970791e+05 1.6054950154e+03 -1.6248833972e+03 -1.1809284499e+00 6.7401283382e+00 -2.3007318709e-01 -1.4437940167e+05 1.4953792007e+03 1.4043132935e+03 -3.2131542437e+00 -2.0404678785e+00 -5.0292444718e-01
125576 2457507.90131 2922 0.0924 -3.4249652219e+05 1.6072980043e+03 -1.6265728313e+03 -1.1839480041e+00 6.7465701974e+00 -2.2731698864e-01 -1.4580958628e+05 1.5053440492e+03 1.3997764895e+03 -3.2305709670e+00 -2.0260848300e+00 -5.1458695813e-01
125577 2457507.92175 3219 0.0847 -3.4346166106e+05 1.6146959182e+03 -1.6237864347e+03 -1.1980916041e+00 6.7365341426e+00 -2.2615797690e-01 -1.4514095928e+05 1.5005407262e+03 1.4009288856e+03 -3.2219634084e+00 -2.0305660593e+00 -5.1562277053e-01
125578 2457507.94218 3172 0.0865 -3.4690867216e+05 1.6397481056e+03 -1.6274324262e+03 -1.2437728748e+00 6.7466207753e+00 -2.4254498236e-01 -1.4224240243e+05 1.4794119945e+03 1.4033773549e+03 -3.1834271867e+00 -2.0388480966e+00 -5.1191606071e-01
125579 2457507.96262 3211 0.0853 -3.4260749528e+05 1.6080571749e+03 -1.6269708106e+03 -1.1852971847e+00 6.7468634900e+00 -2.3332826323e-01 -1.4439390891e+05 1.4952452883e+03 1.4028326309e+03 -3.2127076800e+00 -2.0397348483e+00 -5.2580814914e-01
125580 2457507.98305 3213 0.0858 -3.4244870594e+05 1.6067505884e+03 -1.6283058131e+03 -1.1825368442e+00 6.7537180153e+00 -2.2421982990e-01 -1.4421672381e+05 1.4937928015e+03 1.4013533936e+03 -3.2097340486e+00 -2.0337730621e+00 -5.2341030305e-01
125581 2457508.00347 3197 0.0869 -3.4274971241e+05 1.6089630811e+03 -1.6283786482e+03 -1.1866604510e+00 6.7528408404e+00 -2.2994346211e-01 -1.4444643618e+05 1.4954782300e+03 1.4012015582e+03 -3.2127244707e+00 -2.0312688467e+00 -5.1405249336e-01
125582 2457508.02392 3416 0.0842 -3.4220211534e+05 1.6050191326e+03 -1.6274796536e+03 -1.1795999097e+00 6.7487894428e+00 -2.3374960942e-01 -1.4435766757e+05 1.4948642717e+03 1.4014785664e+03 -3.2117290778e+00 -2.0334568034e+00 -5.1957059950e-01
125583 2457508.04436 3319 0.0837 -3.4192631209e+05 1.6031085570e+03 -1.6263145109e+03 -1.1763197079e+00 6.7441881576e+00 -2.3539887635e-01 -1.4414592907e+05 1.4936849259e+03 1.4051101029e+03 -3.2102252857e+00 -2.0461801833e+00 -5.1629423370e-01
125584 2457508.06479 3385 0.0846 -3.4303102582e+05 1.6115284780e+03 -1.6237645260e+03 -1.1923543281e+00 6.7346145786e+00 -2.3641023699e-01 -1.4461809482e+05 1.4973044226e+03 1.4063336358e+03 -3.2170619752e+00 -2.0489592062e+00 -5.0793879935e-01
125585 2457508.08523 3422 0.0856 -3.4191758974e+05 1.6033959094e+03 -1.6230181965e+03 -1.1775164712e+00 6.7316295916e+00 -2.3773876806e-01 -1.4437081850e+05 1.4953970202e+03 1.4054534877e+03 -3.2133984231e+00 -2.0458422071e+00 -5.0846389771e-01
125586 2457508.10567 2951 0.0862 -3.4265267005e+05 1.6088841817e+03 -1.6224167516e+03 -1.1877161983e+00 6.7302187673e+00 -2.3401924517e-01 -1.4425074225e+05 1.4942289210e+03 1.4026523852e+03 -3.2107470952e+00 -2.0359585865e+00 -5.1058963853e-01
125587 2457508.12608 539 0.0818 -3.4169828008e+05 1.6033817897e+03 -1.6075939475e+03 -1.1800892550e+00 6.6816350468e+00 -2.0476582781e-01 -1.4631292635e+05 1.5083321231e+03 1.3917554943e+03 -3.2344860020e+00 -1.9913969407e+00 -4.8935192777e-01
125589 2457508.16697 3416 0.0851 -3.4336536843e+05 1.6141082797e+03 -1.6225846898e+03 -1.1972845148e+00 6.7311329259e+00 -2.3079985968e-01 -1.4591547618e+05 1.5064822821e+03 1.4031755551e+03 -3.2333215373e+00 -2.0384640614e+00 -5.1373269588e-01
125590 2457508.18741 3432 0.0857 -3.4365561594e+05 1.6162196514e+03 -1.6228412269e+03 -1.2010950788e+00 6.7326027780e+00 -2.2850064987e-01 -1.4562656717e+05 1.5043146454e+03 1.4027000662e+03 -3.2292854599e+00 -2.0372542161e+00 -5.1630252340e-01
