# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
125529 2457506.94098 1254 0.0725 2.8331798265e+05 -1.1629171441e+03 1.7196444442e+03 3.3700610337e-01 -7.2442357288e+00 -5.0103581339e-01 1.5548058298e+05 -1.5423080456e+03 -1.2028368590e+03 3.2542564611e+00 1.0948171368e+00 -4.7814203361e-01
125530 2457506.96141 1307 0.0709 2.8453420642e+05 -1.1728790022e+03 1.7105410333e+03 3.5650550701e-01 -7.2245145517e+00 -5.6968969194e-01 1.5862127934e+05 -1.5628942403e+03 -1.1761702948e+03 3.2884280862e+00 1.0159560821e+00 -3.7995395529e-01
125531 2457506.98185 1410 0.0711 2.8255251716e+05 -1.1573067105e+03 1.7190473535e+03 3.2702726598e-01 -7.2361419629e+00 -4.7215794458e-01 1.5659728239e+05 -1.5477805094e+03 -1.1751862777e+03 3.2606968119e+00 1.0217439255e+00 -3.3378633037e-01
125532 2457507.00229 1259 0.0713 2.7966265433e+05 -1.1351989182e+03 1.7257188776e+03 2.8581153506e-01 -7.2407568924e+00 -3.7346824725e-01 1.5868669554e+05 -1.5619787447e+03 -1.1624456319e+03 3.2848476035e+00 9.7900107622e-01 -3.1195023079e-01
125533 2457507.02272 1296 0.0666 2.8357836847e+05 -1.1635759188e+03 1.7322647179e+03 3.3710986848e-01 -7.2667140559e+00 -3.8173859758e-01 1.6181667228e+05 -1.5835923112e+03 -1.1465716742e+03 3.3224800719e+00 9.3044039767e-01 -2.6137006008e-01
125534 2457507.04315 1031 0.0696 2.7933965776e+05 -1.1319280813e+03 1.7341821029e+03 2.8039585867e-01 -7.2278108699e+00 -1.5711033171e-01 1.5938777005e+05 -1.5623401018e+03 -1.1149465891e+03 3.2792846481e+00 8.5651330021e-01 -4.9129973009e-02
125535 2457507.06359 1392 0.0687 2.8066161575e+05 -1.1396594648e+03 1.7544747111e+03 2.9156443523e-01 -7.2897785392e+00 -9.1911090515e-02 1.6002048345e+05 -1.5697271984e+03 -1.1412698104e+03 3.2962687248e+00 9.2060699890e-01 -2.1354356668e-01
125536 2457507.08403 1125 0.0692 2.8284250522e+05 -1.1526807881e+03 1.7852528840e+03 3.1157476747e-01 -7.3704244707e+00 7.1725539965e-02 1.5834866900e+05 -1.5556493391e+03 -1.1247992290e+03 3.2685496254e+00 8.8878653254e-01 -7.0496040479e-02
125537 2457507.10446 1310 0.0737 2.8190398212e+05 -1.1464987059e+03 1.7776355348e+03 3.0125209292e-01 -7.3480899738e+00 4.3044278675e-02 1.6008931230e+05 -1.5717484568e+03 -1.1559038675e+03 3.3021934928e+00 9.6263692302e-01 -2.7356584717e-01
125538 2457507.12490 1062 0.0740 2.8393462495e+05 -1.1611355503e+03 1.7818916953e+03 3.2822105226e-01 -7.3518456642e+00 1.0184786082e-01 1.5801323523e+05 -1.5562697487e+03 -1.1550731364e+03 3.2741730697e+00 9.7575473207e-01 -1.9455517191e-01
125539 2457507.14535 560 0.0768 2.8302399362e+05 -1.1541498946e+03 1.7842162347e+03 3.1596011015e-01 -7.3385004691e+00 2.0947157131e-01 1.6344528104e+05 -1.5916930419e+03 -1.1073427053e+03 3.3327127241e+00 8.3543859493e-01 -1.5470008633e-02
125540 2457507.16577 1441 0.0941 2.7760749494e+05 -1.1256708186e+03 1.6696152821e+03 2.7868763735e-01 -7.0339097755e+00 -3.8060182808e-01 1.5463085333e+05 -1.5327678234e+03 -1.1712968603e+03 3.2330808885e+00 1.0272606794e+00 -2.3566863907e-01
125541 2457507.18621 1223 0.0669 2.7984429221e+05 -1.1350565826e+03 1.7399380574e+03 2.8519874863e-01 -7.2464831065e+00 -1.4504222873e-01 1.5235603669e+05 -1.5210540653e+03 -1.2219839502e+03 3.2182265994e+00 1.1622887746e+00 -4.9526872843e-01
125542 2457507.20664 1258 0.0718 2.7819501440e+05 -1.1256434328e+03 1.7124460714e+03 2.7179450024e-01 -7.1675161222e+00 -2.5710385299e-01 1.5626738174e+05 -1.5459624760e+03 -1.1817920985e+03 3.2578800954e+00 1.0342521661e+00 -3.9242349062e-01
125543 2457507.22708 1405 0.0716 2.7856257690e+05 -1.1302835679e+03 1.6937307976e+03 2.8245201800e-01 -7.1273396553e+00 -3.9985572781e-01 1.5629368507e+05 -1.5463198995e+03 -1.1831932899e+03 3.2588013082e+00 1.0386878230e+00 -3.9582561324e-01
125544 2457507.24751 1246 0.0703 2.8025017496e+05 -1.1443427816e+03 1.6786322871e+03 3.0992436968e-01 -7.0998597533e+00 -5.3931515812e-01 1.5695459136e+05 -1.5520162212e+03 -1.1909446640e+03 3.2704037085e+00 1.0589059826e+00 -4.3783358658e-01
125545 2457507.26795 1409 0.0724 2.8116172579e+05 -1.1488324132e+03 1.7009088560e+03 3.1412098817e-01 -7.1808014592e+00 -5.3087466636e-01 1.5671746980e+05 -1.5487918361e+03 -1.1765068007e+03 3.2628709607e+00 1.0281341019e+00 -3.2646587306e-01
125546 2457507.28838 1247 0.0727 2.8214942564e+05 -1.1554684428e+03 1.7076891220e+03 3.2501171608e-01 -7.2085585465e+00 -5.4341650257e-01 1.5609366974e+05 -1.5457211983e+03 -1.1917049433e+03 3.2589062717e+00 1.0618343474e+00 -4.3752540446e-01
125547 2457507.30882 978 0.0717 2.8170574720e+05 -1.1518521336e+03 1.7107419486e+03 3.1768567745e-01 -7.2202375986e+00 -5.4524366800e-01 1.5433442976e+05 -1.5328106978e+03 -1.1928208298e+03 3.2358865392e+00 1.0790712377e+00 -3.7295274878e-01
125548 2457507.32925 846 0.0654 2.7994459787e+05 -1.1376738277e+03 1.7218939471e+03 2.9265666067e-01 -7.1965184044e+00 -2.2724083681e-01 1.5708024353e+05 -1.5493774574e+03 -1.1558435651e+03 3.2616249024e+00 9.8213982615e-01 -1.7722560185e-01
125549 2457507.34969 1116 0.0675 2.7817925272e+05 -1.1237564585e+03 1.7299285196e+03 2.6609346451e-01 -7.2111771635e+00 -1.5283719031e-01 1.6060861426e+05 -1.5736083760e+03 -1.1366754986e+03 3.3026848062e+00 9.0572872177e-01 -2.0304851334e-01
125550 2457507.37013 1025 0.0701 2.7737054684e+05 -1.1183161962e+03 1.7244342666e+03 2.5701054107e-01 -7.1913605220e+00 -1.5539603747e-01 1.5957539105e+05 -1.5636338571e+03 -1.1141115120e+03 3.2808890797e+00 8.4136952554e-01 -1.0831683807e-01
125551 2457507.39058 282 0.0808 2.8793539753e+05 -1.1905167103e+03 1.7847490326e+03 3.7871583492e-01 -7.4296886959e+00 -2.2665253224e-01 1.5566740150e+05 -1.5472610825e+03 -1.2371793707e+03 3.2695795271e+00 1.2126754320e+00 -5.2563709582e-01
125552 2457507.41100 1291 0.0775 2.7595282177e+05 -1.1095702662e+03 1.7068797920e+03 2.4392142863e-01 -7.1294320275e+00 -1.7241315604e-01 1.5300650356e+05 -1.5213335278e+03 -1.1774169656e+03 3.2136072276e+00 1.0614231222e+00 -1.8002190397e-01
125553 2457507.43143 1394 0.0682 2.7898940224e+05 -1.1289636485e+03 1.7375577839e+03 2.7439268100e-01 -7.2370166632e+00 -1.4187518090e-01 1.5416548162e+05 -1.5333257836e+03 -1.2107075736e+03 3.2389638700e+00 1.1227256639e+00 -4.8400430326e-01
125557 2457507.51318 1388 0.0707 2.8176008173e+05 -1.1529430193e+03 1.7041524527e+03 3.2095188466e-01 -7.1964245723e+00 -5.4834693246e-01 1.5672231396e+05 -1.5492833883e+03 -1.1809376487e+03 3.2642647587e+00 1.0374722730e+00 -3.6118858082e-01
125558 2457507.53361 1029 0.0699 2.8152019673e+05 -1.1502243807e+03 1.7133261799e+03 3.1487910421e-01 -7.2165109712e+00 -4.7992179891e-01 1.5636099160e+05 -1.5487184233e+03 -1.2016133051e+03 3.2653620965e+00 1.0793162710e+00 -5.3192112907e-01
125559 2457507.55405 1390 0.0685 2.8087874771e+05 -1.1448161755e+03 1.7198147612e+03 3.0519097653e-01 -7.2103480447e+00 -3.3214029141e-01 1.5823677788e+05 -1.5580645391e+03 -1.1567375053e+03 3.2772483560e+00 9.7210704675e-01 -2.4207360724e-01
125560 2457507.57448 1157 0.0687 2.7961147154e+05 -1.1329957246e+03 1.7434669801e+03 2.8148817351e-01 -7.2451921387e+00 -7.3673125999e-02 1.5873481753e+05 -1.5603878719e+03 -1.1432664737e+03 3.2791898359e+00 9.2556668979e-01 -2.2540953287e-01
125561 2457507.59492 1272 0.0690 2.8041321817e+05 -1.1376300265e+03 1.7563394144e+03 2.8783512203e-01 -7.2892265313e+00 -5.5278849649e-02 1.5920208766e+05 -1.5645065172e+03 -1.1495872480e+03 3.2878834374e+00 9.4596510367e-01 -2.4044796861e-01
125562 2457507.61535 1139 0.0758 2.8046388345e+05 -1.1386710292e+03 1.7498258949e+03 2.9072501988e-01 -7.2704776353e+00 -8.1864930915e-02 1.5897273912e+05 -1.5611221330e+03 -1.1330098109e+03 3.2796676665e+00 9.0765575335e-01 -1.2685377626e-01
125563 2457507.63585 16 0.2775 -1.1784270014e+06 8.8786729975e+03 -6.2725469103e+03 -1.6882240873e+01 2.0717881057e+01 -8.9334320309e+00 1.2059779481e+06 -8.8574185251e+03 3.5668149984e+03 1.5991816103e+01 -1.5454003695e+01 5.2224307857e+00
125564 2457507.65622 1140 0.0799 2.7661366150e+05 -1.1120681498e+03 1.7304183977e+03 2.4523231105e-01 -7.1944731169e+00 -6.3478127477e-02 1.5102131926e+05 -1.5133182500e+03 -1.2430764557e+03 3.2063560811e+00 1.2104904662e+00 -6.4168424512e-01
125565 2457507.67666 1269 0.0673 2.7970920395e+05 -1.1337728682e+03 1.7427551614e+03 2.8232521382e-01 -7.2563406280e+00 -1.4206646608e-01 1.5618297973e+05 -1.5452845515e+03 -1.1813534645e+03 3.2560619127e+00 1.0236029847e+00 -4.3618067421e-01
125566 2457507.69710 1347 0.0712 2.7727740812e+05 -1.1203742993e+03 1.6974923403e+03 2.6446553651e-01 -7.1200422154e+00 -2.9611832873e-01 1.5482437785e+05 -1.5358668673e+03 -1.1876341548e+03 3.2405946230e+00 1.0619990423e+00 -3.6245475735e-01
125567 2457507.71753 1284 0.0703 2.7805241430e+05 -1.1258986301e+03 1.6995795089e+03 2.7351132347e-01 -7.1431015400e+00 -3.7100539566e-01 1.5486322037e+05 -1.5355075966e+03 -1.1812163366e+03 3.2388580497e+00 1.0407968825e+00 -3.4950612722e-01
125568 2457507.73797 1132 0.0734 2.7771911641e+05 -1.1248852995e+03 1.6853030537e+03 2.7280172718e-01 -7.1201434654e+00 -5.1729387166e-01 1.5807415384e+05 -1.5591296691e+03 -1.1793195152e+03 3.2811688328e+00 1.0114987170e+00 -4.5902323090e-01
125569 2457507.75840 1243 0.0712 2.8245193378e+05 -1.1583896580e+03 1.7010226452e+03 3.3177044630e-01 -7.1822051311e+00 -5.3569575045e-01 1.5790304798e+05 -1.5572478575e+03 -1.1731845125e+03 3.2770770926e+00 9.9922289692e-01 -4.0765027697e-01
125570 2457507.77884 1398 0.0687 2.8188389190e+05 -1.1533394494e+03 1.7093184399e+03 3.2127767541e-01 -7.2046384197e+00 -4.9465204226e-01 1.5754376261e+05 -1.5536964714e+03 -1.1643638466e+03 3.2702679933e+00 9.9429434995e-01 -2.7177739020e-01
125571 2457507.79927 1144 0.0736 2.7896522882e+05 -1.1298741448e+03 1.7271792990e+03 2.7750679825e-01 -7.2100061867e+00 -1.9671171989e-01 1.5683493307e+05 -1.5461974814e+03 -1.1423953476e+03 3.2533954339e+00 9.3603364561e-01 -1.5853310702e-01
125572 2457507.81971 834 0.0667 2.7644944495e+05 -1.1099447587e+03 1.7395462184e+03 2.3997350724e-01 -7.2212082671e+00 -2.7468371744e-02 1.5565316926e+05 -1.5449908667e+03 -1.2163113132e+03 3.2613244909e+00 1.1348567605e+00 -5.2678136425e-01
125573 2457507.84014 1160 0.0714 2.8052093143e+05 -1.1380671851e+03 1.7597661401e+03 2.8742234167e-01 -7.3127511001e+00 -1.0819069690e-01 1.5717600979e+05 -1.5491274589e+03 -1.1460809898e+03 3.2599972208e+00 9.5808993875e-01 -1.1736169775e-01
125574 2457507.86058 1082 0.0716 2.8677078933e+05 -1.1840995420e+03 1.7631110698e+03 3.7100687682e-01 -7.3481152282e+00 -2.2051654992e-01 1.6455451166e+05 -1.5994578304e+03 -1.1029701048e+03 3.3448738457e+00 7.9244069942e-01 -1.4542019309e-01
125575 2457507.88103 371 0.0748 2.9365696114e+05 -1.2552314221e+03 1.5685402755e+03 5.3498166779e-01 -6.7269509867e+00 -7.1335392729e-01 1.6514027595e+05 -1.6066689974e+03 -1.1308317184e+03 3.3634950888e+00 8.9448081065e-01 -1.5175393653e-01
125576 2457507.90145 1205 0.0830 2.7646084088e+05 -1.1148875945e+03 1.6917691910e+03 2.5508789797e-01 -7.1039119099e+00 -3.2101734392e-01 1.5493360051e+05 -1.5348819019e+03 -1.1701738715e+03 3.2351347556e+00 9.9132468554e-01 -3.9120289716e-01
125577 2457507.92189 1316 0.0727 2.7764415237e+05 -1.1224042208e+03 1.7041105329e+03 2.6661413348e-01 -7.1511527941e+00 -3.2825011890e-01 1.5413637896e+05 -1.5316260287e+03 -1.1961039271e+03 3.2335233430e+00 1.0776598688e+00 -4.3937189310e-01
125578 2457507.94232 1385 0.0724 2.7951119191e+05 -1.1374053243e+03 1.6928802288e+03 2.9590128296e-01 -7.1225552483e+00 -3.9201764432e-01 1.5599080544e+05 -1.5445809096e+03 -1.1881742534e+03 3.2561940640e+00 1.0508157754e+00 -4.2689508106e-01
125579 2457507.96276 1405 0.0717 2.7965541781e+05 -1.1393803680e+03 1.6840724192e+03 2.9967179835e-01 -7.1205760890e+00 -5.4179840616e-01 1.5606825099e+05 -1.5441534409e+03 -1.1783044562e+03 3.2543945129e+00 1.0308362653e+00 -3.4574486407e-01
125580 2457507.98319 1200 0.0741 2.8034848872e+05 -1.1436095002e+03 1.6929607015e+03 3.0523924357e-01 -7.1649253826e+00 -5.9717772543e-01 1.5919168878e+05 -1.5656907434e+03 -1.1622185356e+03 3.2908325532e+00 9.6188104593e-01 -3.9115043815e-01
125581 2457508.00363 1417 0.0735 2.8144399283e+05 -1.1505455400e+03 1.7047005164e+03 3.1646331716e-01 -7.1973425464e+00 -5.4270896986e-01 1.5701870790e+05 -1.5509011022e+03 -1.1751986690e+03 3.2661536882e+00 1.0155150669e+00 -3.6453319544e-01
125582 2457508.02407 1281 0.0708 2.7979071910e+05 -1.1370273103e+03 1.7170938815e+03 2.9095864317e-01 -7.2062827921e+00 -3.6134164247e-01 1.5851161203e+05 -1.5600082269e+03 -1.1558767233e+03 3.2802364105e+00 9.6027780456e-01 -2.8441812400e-01
125583 2457508.04450 1261 0.0670 2.7944165750e+05 -1.1318347894e+03 1.7424556238e+03 2.7888174386e-01 -7.2538887447e+00 -1.3454589120e-01 1.5821656520e+05 -1.5584907437e+03 -1.1622905229e+03 3.2784169410e+00 9.7922322588e-01 -3.0789973555e-01
125584 2457508.06493 1158 0.0682 2.8013125245e+05 -1.1352126549e+03 1.7594343127e+03 2.8339160352e-01 -7.2881878295e+00 5.5621385349e-03 1.5865780757e+05 -1.5612988967e+03 -1.1576589579e+03 3.2827840722e+00 9.6247062616e-01 -3.0583166350e-01
125585 2457508.08537 1299 0.0683 2.8315694637e+05 -1.1577275566e+03 1.7587621982e+03 3.2383413237e-01 -7.3138773856e+00 -1.3208020653e-01 1.6359819055e+05 -1.5950792366e+03 -1.1294908178e+03 3.3415143527e+00 8.8536500575e-01 -1.7230898477e-01
125586 2457508.10580 784 0.0717 2.7985731693e+05 -1.1284018038e+03 1.8060872158e+03 2.6433984185e-01 -7.4134972663e+00 2.3897714110e-01 1.5979746329e+05 -1.5676814109e+03 -1.1374160221e+03 3.2912537336e+00 8.9659437245e-01 -2.6126547212e-01
125589 2457508.16711 1401 0.0693 2.7862765617e+05 -1.1279391301e+03 1.7213703780e+03 2.7473312486e-01 -7.1932901647e+00 -2.2138989359e-01 1.5479637032e+05 -1.5371630821e+03 -1.2023866364e+03 3.2448300641e+00 1.0979785504e+00 -4.5411460203e-01
125590 2457508.18755 1406 0.0717 2.7831650145e+05 -1.1290164721e+03 1.6882770204e+03 2.8085213185e-01 -7.1126886732e+00 -4.2709055507e-01 1.5588848313e+05 -1.5433282203e+03 -1.1833093507e+03 3.2533944410e+00 1.0413768480e+00 -3.8473776169e-01
125591 2457508.20799 1172 0.0722 2.7868912268e+05 -1.1320931584e+03 1.6853003710e+03 2.8529532827e-01 -7.1377035762e+00 -6.0340670640e-01 1.5711549647e+05 -1.5511972167e+03 -1.1711768951e+03 3.2667264508e+00 1.0163868764e+00 -2.8717738888e-01
125592 2457508.22842 1195 0.0735 2.8009247574e+05 -1.1397678580e+03 1.7118950098e+03 2.9529508913e-01 -7.2198582041e+00 -5.2242768443e-01 1.5363382774e+05 -1.5292370314e+03 -1.2089064649e+03 3.2308884148e+00 1.1117018465e+00 -5.0516256472e-01
125593 2457508.24886 1402 0.0692 2.8172734757e+05 -1.1522449385e+03 1.7086756201e+03 3.1944080288e-01 -7.2009042883e+00 -4.8804761643e-01 1.5770410900e+05 -1.5547637997e+03 -1.1631758582e+03 3.2719082345e+00 9.8767849198e-01 -2.8261393946e-01
125594 2457508.26929 1319 0.0715 2.7969826904e+05 -1.1356224368e+03 1.7240444507e+03 2.8744783193e-01 -7.2237275245e+00 -3.2073006221e-01 1.5735404687e+05 -1.5515538196e+03 -1.1570826746e+03 3.2652480552e+00 9.7348768899e-01 -2.4152466371e-01
125595 2457508.28973 1400 0.0679 2.7973906848e+05 -1.1336849365e+03 1.7459693714e+03 2.8225292352e-01 -7.2551881953e+00 -7.7184993004e-02 1.5937486664e+05 -1.5654098946e+03 -1.1459031164e+03 3.2891919032e+00 9.3886733138e-01 -2.0822361574e-01
125596 2457508.31017 752 0.0710 2.7991126561e+05 -1.1315781131e+03 1.7789771103e+03 2.7392188674e-01 -7.3414329856e+00 9.9633228086e-02 1.5963793136e+05 -1.5653101833e+03 -1.1257428938e+03 3.2859064649e+00 8.7788961401e-01 -1.4059741146e-01
125597 2457508.33061 846 0.0744 2.8118467642e+05 -1.1430586144e+03 1.7591638773e+03 2.9921022806e-01 -7.2635907820e+00 1.2077178220e-01 1.5996460116e+05 -1.5650554442e+03 -1.0995006405e+03 3.2827667728e+00 8.2547898785e-01 7.8811151144e-02
125598 2457508.35105 187 0.0707 2.6497203833e+05 -1.0167546239e+03 1.8162675365e+03 5.4588741550e-02 -7.4595616537e+00 1.9832848089e-01 1.5153002284e+05 -1.4935082339e+03 -1.0129469995e+03 3.1331063317e+00 4.9845343790e-01 5.1067272378e-02
125600 2457508.39191 1276 0.0841 2.7839762275e+05 -1.1243183352e+03 1.7398640242e+03 2.6592096321e-01 -7.2336539393e+00 -8.4443577315e-02 1.5490349066e+05 -1.5352544917e+03 -1.1761483557e+03 3.2366935186e+00 1.0089312383e+00 -4.1295717271e-01
125601 2457508.41234 1262 0.0712 2.8016043663e+05 -1.1358690564e+03 1.7548461908e+03 2.8519838850e-01 -7.2757921908e+00 -1.8767244346e-02 1.5112439496e+05 -1.5105972844e+03 -1.2091437101e+03 3.1970203866e+00 1.1272058883e+00 -4.3326588766e-01
125602 2457508.43278 1108 0.0686 2.8193770570e+05 -1.1479322467e+03 1.7658252621e+03 3.0548561607e-01 -7.3165453997e+00 -1.8422915013e-02 1.5040101437e+05 -1.5080230656e+03 -1.2363437093e+03 3.1964213949e+00 1.2084021759e+00 -5.2996356759e-01
125603 2457508.45321 1390 0.0677 2.7894305515e+05 -1.1294640205e+03 1.7293055933e+03 2.7646289573e-01 -7.2146716283e+00 -1.8217738570e-01 1.5385400319e+05 -1.5307438537e+03 -1.2080186924e+03 3.2339867187e+00 1.1189056541e+00 -4.5389745247e-01
125604 2457508.47365 1397 0.0701 2.7620194237e+05 -1.1153221077e+03 1.6688389863e+03 2.5859164181e-01 -7.0515020325e+00 -4.8051285692e-01 1.5501254672e+05 -1.5385021124e+03 -1.1997258615e+03 3.2467389326e+00 1.0864953834e+00 -4.6191150762e-01
125605 2457508.49408 1174 0.0734 2.7942553095e+05 -1.1391259200e+03 1.6699316165e+03 3.0166298601e-01 -7.0725489873e+00 -5.6329271853e-01 1.5943319915e+05 -1.5681110753e+03 -1.1685049929e+03 3.2964493388e+00 9.8440783171e-01 -3.9522066218e-01
125606 2457508.51452 1395 0.0732 2.8056380033e+05 -1.1443626860e+03 1.7012330708e+03 3.0604316109e-01 -7.1766335209e+00 -5.0464141637e-01 1.5635086887e+05 -1.5465046909e+03 -1.1807533740e+03 3.2589981914e+00 1.0354129289e+00 -3.6790646052e-01
125607 2457508.53495 1033 0.0670 2.8436418822e+05 -1.1726949855e+03 1.6999412761e+03 3.5794275701e-01 -7.1895441900e+00 -5.9119267901e-01 1.5971213523e+05 -1.5701594631e+03 -1.1680660953e+03 3.3005054343e+00 9.8857592279e-01 -3.6688995625e-01
125608 2457508.55539 1182 0.0715 2.8052940812e+05 -1.1420767309e+03 1.7212210418e+03 2.9903263915e-01 -7.2312604623e+00 -4.0883241944e-01 1.5753407951e+05 -1.5542312575e+03 -1.1702682437e+03 3.2717605286e+00 1.0040018001e+00 -3.3132076586e-01
125609 2457508.57582 616 0.0719 2.7336021712e+05 -1.0918627291e+03 1.6923447986e+03 2.1326868027e-01 -7.0878122371e+00 -2.3075446862e-01 1.5030471497e+05 -1.5068647747e+03 -1.2313680074e+03 3.1928281750e+00 1.1778608509e+00 -5.8887535544e-01
125610 2457508.59626 200 0.0739 2.7891188527e+05 -1.1272553031e+03 1.7490970667e+03 2.7153385130e-01 -7.2324471557e+00 9.1444822738e-02 1.4549982168e+05 -1.4737060682e+03 -1.2552582602e+03 3.1360283000e+00 1.2682072141e+00 -5.8016480680e-01
125612 2457508.63713 1279 0.0876 2.7691651380e+05 -1.1114188872e+03 1.7586426492e+03 2.4034788052e-01 -7.2663007063e+00 9.6022868970e-02 1.5367322727e+05 -1.5299211820e+03 -1.2133679314e+03 3.2317044395e+00 1.1052435290e+00 -6.1715046483e-01
125613 2457508.65756 743 0.0667 2.8183373282e+05 -1.1426901499e+03 1.8094199693e+03 2.9057490911e-01 -7.4177143930e+00 2.7666745776e-01 1.4748367823e+05 -1.4884048316e+03 -1.2562999567e+03 3.1622827056e+00 1.2530126917e+00 -6.7331804489e-01
125614 2457508.67800 1132 0.0712 2.7745681726e+05 -1.1174186408e+03 1.7391558018e+03 2.5338780608e-01 -7.2287216079e+00 -7.2919444406e-02 1.5179377752e+05 -1.5174768383e+03 -1.2279207722e+03 3.2125321529e+00 1.1811354230e+00 -5.1083315035e-01
125615 2457508.69844 867 0.0677 2.8123113658e+05 -1.1404290769e+03 1.7879946997e+03 2.8857757136e-01 -7.3752146946e+00 9.7116711967e-02 1.5366764882e+05 -1.5285868753e+03 -1.2005467792e+03 3.2284940607e+00 1.0900944253e+00 -4.5926442429e-01
125616 2457508.71888 1297 0.0733 2.7793520869e+05 -1.1251837698e+03 1.6980575886e+03 2.7214926827e-01 -7.1437461895e+00 -4.0166690541e-01 1.5440239129e+05 -1.5328920564e+03 -1.1891573063e+03 3.2348295686e+00 1.0571616968e+00 -4.1369425991e-01
125617 2457508.73931 1022 0.0710 2.7993291725e+05 -1.1401278841e+03 1.6968282307e+03 2.9994973194e-01 -7.1420283934e+00 -4.1547872547e-01 1.5568175075e+05 -1.5437489472e+03 -1.2024713667e+03 3.2566459696e+00 1.0898400164e+00 -4.9558663150e-01
125618 2457508.75974 750 0.0671 2.9059085813e+05 -1.2187365471e+03 1.7014815581e+03 4.4215261741e-01 -7.2128126228e+00 -6.7689469976e-01 1.5926096611e+05 -1.5672281789e+03 -1.1723439167e+03 3.2950673092e+00 9.8935076368e-01 -4.4055863523e-01
125619 2457508.78018 773 0.0741 2.8249898670e+05 -1.1565397056e+03 1.7224795454e+03 3.2347243002e-01 -7.2771718056e+00 -6.1058539323e-01 1.5582649693e+05 -1.5465360533e+03 -1.2188279889e+03 3.2643764072e+00 1.1385053461e+00 -5.5413416935e-01
125620 2457508.80062 953 0.0667 2.8220649928e+05 -1.1527519078e+03 1.7384396636e+03 3.1598956909e-01 -7.2866797268e+00 -3.6774275584e-01 1.5432921586e+05 -1.5377193341e+03 -1.2412458423e+03 3.2513995525e+00 1.2045349669e+00 -6.3804852885e-01
125621 2457508.82105 714 0.0651 2.7434596673e+05 -1.0975826434e+03 1.7078110046e+03 2.2133555644e-01 -7.1371951007e+00 -1.9210355104e-01 1.5923179772e+05 -1.5696310576e+03 -1.1977264358e+03 3.3029216829e+00 1.0548746543e+00 -5.8099033798e-01
125622 2457508.84148 592 0.0760 2.7128194761e+05 -1.0764208964e+03 1.6926101825e+03 1.8544718644e-01 -7.0719311302e+00 -1.4814140147e-01 1.5017661326e+05 -1.5044485043e+03 -1.2169972084e+03 3.1860603439e+00 1.1330380293e+00 -5.4729748148e-01
125623 2457508.86192 594 0.0749 2.8735158170e+05 -1.1801503775e+03 1.8434956206e+03 3.5241190137e-01 -7.5671808228e+00 1.6627640961e-01 1.6015937600e+05 -1.5722705162e+03 -1.1556228809e+03 3.3057277254e+00 1.0116721090e+00 -2.8834900461e-02
125625 2457508.90280 1247 0.0687 2.8059984159e+05 -1.1421054963e+03 1.7260956046e+03 2.9976800676e-01 -7.2181232010e+00 -2.5628245249e-01 1.5695603162e+05 -1.5501025758e+03 -1.1717869701e+03 3.2648227334e+00 1.0178507252e+00 -2.9148906059e-01
125626 2457508.92323 1162 0.0731 2.7837607809e+05 -1.1236503291e+03 1.7452637268e+03 2.6403769796e-01 -7.2475833077e+00 -5.2628600008e-02 1.5830491498e+05 -1.5562655481e+03 -1.1342174501e+03 3.2707280218e+00 9.0984936726e-01 -1.3828097387e-01
125627 2457508.94367 1263 0.0698 2.7837767351e+05 -1.1253550412e+03 1.7287240378e+03 2.6967245381e-01 -7.1993233918e+00 -1.1683358436e-01 1.6051545291e+05 -1.5714983661e+03 -1.1227796676e+03 3.2964788612e+00 8.6086783482e-01 -1.7011296971e-01
125628 2457508.96410 1403 0.0700 2.8093283676e+05 -1.1416904714e+03 1.7543106594e+03 2.9551404383e-01 -7.2862841055e+00 -7.7795051826e-02 1.6010178964e+05 -1.5696887939e+03 -1.1350211094e+03 3.2950538553e+00 8.9833740982e-01 -2.0907953961e-01
125629 2457508.98454 1246 0.0702 2.8071647169e+05 -1.1381649555e+03 1.7730946914e+03 2.8646159462e-01 -7.3354584531e+00 2.2547472410e-02 1.6048033991e+05 -1.5745385196e+03 -1.1549437473e+03 3.3066133446e+00 9.4829840715e-01 -3.2641294502e-01
125630 2457509.00497 1196 0.0752 2.8253448186e+05 -1.1507526887e+03 1.7817489987e+03 3.0867275858e-01 -7.3571710267e+00 7.3197744529e-02 1.5932227188e+05 -1.5635501470e+03 -1.1313699805e+03 3.2840522419e+00 9.0515557200e-01 -1.0976342376e-01
125631 2457509.02541 1261 0.0746 2.8309340761e+05 -1.1549701694e+03 1.7811032688e+03 3.1698495978e-01 -7.3477728848e+00 1.0743280480e-01 1.5876099686e+05 -1.5624965026e+03 -1.1617928125e+03 3.2860933660e+00 9.8329523324e-01 -2.7961951601e-01
125632 2457509.04585 1112 0.0737 2.8472309729e+05 -1.1630667656e+03 1.8201014076e+03 3.2608082175e-01 -7.4633850653e+00 2.4943283011e-01 1.6058487993e+05 -1.5747847629e+03 -1.1495636886e+03 3.3071119706e+00 9.4830526188e-01 -2.2913846846e-01
125633 2457509.06628 1244 0.0727 2.8197007480e+05 -1.1463561934e+03 1.7838581098e+03 2.9968992186e-01 -7.3735729896e+00 3.1614667732e-02 1.6052832961e+05 -1.5745493669e+03 -1.1513079941e+03 3.3065769379e+00 9.4617936413e-01 -2.7114283708e-01
